instance_id,instance_relpath,data_relpath_1
2010_rcpsp_max_rcpsp_max_psp_j30_123,2010/rcpsp_max/rcpsp_max.mzn,2010/rcpsp_max/psp_j30_123.dzn
2010_rcpsp_max_rcpsp_max_psp_j30_169,2010/rcpsp_max/rcpsp_max.mzn,2010/rcpsp_max/psp_j30_169.dzn
2010_rcpsp_max_rcpsp_max_psp_j30_33,2010/rcpsp_max/rcpsp_max.mzn,2010/rcpsp_max/psp_j30_33.dzn
2010_rcpsp_max_rcpsp_max_psp_ubo200_57,2010/rcpsp_max/rcpsp_max.mzn,2010/rcpsp_max/psp_ubo200_57.dzn
2010_rcpsp_max_rcpsp_max_psp_ubo500_33,2010/rcpsp_max/rcpsp_max.mzn,2010/rcpsp_max/psp_ubo500_33.dzn
2010_solbat_sb_sb_12_12_5_0,2010/solbat/sb.mzn,2010/solbat/sb_12_12_5_0.dzn
2010_solbat_sb_sb_12_12_5_2,2010/solbat/sb.mzn,2010/solbat/sb_12_12_5_2.dzn
2010_solbat_sb_sb_12_12_5_4,2010/solbat/sb.mzn,2010/solbat/sb_12_12_5_4.dzn
2010_solbat_sb_sb_12_12_6_1,2010/solbat/sb.mzn,2010/solbat/sb_12_12_6_1.dzn
2010_solbat_sb_sb_12_12_6_3,2010/solbat/sb.mzn,2010/solbat/sb_12_12_6_3.dzn
2010_solbat_sb_sb_13_13_5_0,2010/solbat/sb.mzn,2010/solbat/sb_13_13_5_0.dzn
2010_solbat_sb_sb_13_13_6_4,2010/solbat/sb.mzn,2010/solbat/sb_13_13_6_4.dzn
2010_solbat_sb_sb_14_14_6_1,2010/solbat/sb.mzn,2010/solbat/sb_14_14_6_1.dzn
2010_solbat_sb_sb_14_14_6_3,2010/solbat/sb.mzn,2010/solbat/sb_14_14_6_3.dzn
2010_solbat_sb_sb_15_15_6_0,2010/solbat/sb.mzn,2010/solbat/sb_15_15_6_0.dzn
2010_solbat_sb_sb_15_15_6_2,2010/solbat/sb.mzn,2010/solbat/sb_15_15_6_2.dzn
2010_solbat_sb_sb_15_15_6_4,2010/solbat/sb.mzn,2010/solbat/sb_15_15_6_4.dzn
2010_solbat_sb_sb_15_15_7_0,2010/solbat/sb.mzn,2010/solbat/sb_15_15_7_0.dzn
2010_solbat_sb_sb_15_15_7_2,2010/solbat/sb.mzn,2010/solbat/sb_15_15_7_2.dzn
2010_solbat_sb_sb_15_15_7_4,2010/solbat/sb.mzn,2010/solbat/sb_15_15_7_4.dzn
2010_sugiyama_sugiyama2_g3_8_8_2,2010/sugiyama/sugiyama2.mzn,2010/sugiyama/g3_8_8_2.dzn
2010_sugiyama_sugiyama2_g3_8_8_4,2010/sugiyama/sugiyama2.mzn,2010/sugiyama/g3_8_8_4.dzn
2010_sugiyama_sugiyama2_g3_8_8_6,2010/sugiyama/sugiyama2.mzn,2010/sugiyama/g3_8_8_6.dzn
2010_sugiyama_sugiyama2_g4_7_7_7_3,2010/sugiyama/sugiyama2.mzn,2010/sugiyama/g4_7_7_7_3.dzn
2010_sugiyama_sugiyama2_g5_7_7_7_7_2,2010/sugiyama/sugiyama2.mzn,2010/sugiyama/g5_7_7_7_7_2.dzn
2010_wwtp_random_wwtpp_ex05100_2600_100,2010/wwtp_random/wwtpp.mzn,2010/wwtp_random/ex05100_2600_100.dzn
2010_wwtp_random_wwtpp_ex12300_2600_100,2010/wwtp_random/wwtpp.mzn,2010/wwtp_random/ex12300_2600_100.dzn
2010_wwtp_random_wwtpp_ex16000_2600_100,2010/wwtp_random/wwtpp.mzn,2010/wwtp_random/ex16000_2600_100.dzn
2010_wwtp_random_wwtpp_ex19500_2600_100,2010/wwtp_random/wwtpp.mzn,2010/wwtp_random/ex19500_2600_100.dzn
2010_wwtp_random_wwtpp_ex23200_2600_100,2010/wwtp_random/wwtpp.mzn,2010/wwtp_random/ex23200_2600_100.dzn
2010_wwtp_real_wwtpp_ex04240_2400_100,2010/wwtp_real/wwtpp.mzn,2010/wwtp_real/ex04240_2400_100.dzn
2010_wwtp_real_wwtpp_ex05680_2400_100,2010/wwtp_real/wwtpp.mzn,2010/wwtp_real/ex05680_2400_100.dzn
2010_wwtp_real_wwtpp_ex07120_2400_100,2010/wwtp_real/wwtpp.mzn,2010/wwtp_real/ex07120_2400_100.dzn
2010_wwtp_real_wwtpp_ex08560_2400_100,2010/wwtp_real/wwtpp.mzn,2010/wwtp_real/ex08560_2400_100.dzn
2010_wwtp_real_wwtpp_ex10000_2400_100,2010/wwtp_real/wwtpp.mzn,2010/wwtp_real/ex10000_2400_100.dzn
2011_bacp_bacp-19,2011/bacp/bacp-19.mzn,
2011_bacp_bacp-22,2011/bacp/bacp-22.mzn,
2011_bacp_bacp-24,2011/bacp/bacp-24.mzn,
2011_bacp_bacp-28,2011/bacp/bacp-28.mzn,
2011_bacp_bacp-9,2011/bacp/bacp-9.mzn,
2011_black-hole_black-hole_10,2011/black-hole/black-hole.mzn,2011/black-hole/10.dzn
2011_black-hole_black-hole_14,2011/black-hole/black-hole.mzn,2011/black-hole/14.dzn
2011_black-hole_black-hole_17,2011/black-hole/black-hole.mzn,2011/black-hole/17.dzn
2011_black-hole_black-hole_20,2011/black-hole/black-hole.mzn,2011/black-hole/20.dzn
2011_black-hole_black-hole_9,2011/black-hole/black-hole.mzn,2011/black-hole/9.dzn
2011_carpet-cutting_cc_base_mzn_rnd_test.04,2011/carpet-cutting/cc_base.mzn,2011/carpet-cutting/mzn_rnd_test.04.dzn
2011_carpet-cutting_cc_base_mzn_rnd_test.07,2011/carpet-cutting/cc_base.mzn,2011/carpet-cutting/mzn_rnd_test.07.dzn
2011_carpet-cutting_cc_base_mzn_rnd_test.08,2011/carpet-cutting/cc_base.mzn,2011/carpet-cutting/mzn_rnd_test.08.dzn
2011_carpet-cutting_cc_base_mzn_rnd_test.15,2011/carpet-cutting/cc_base.mzn,2011/carpet-cutting/mzn_rnd_test.15.dzn
2011_carpet-cutting_cc_base_mzn_rnd_test.18,2011/carpet-cutting/cc_base.mzn,2011/carpet-cutting/mzn_rnd_test.18.dzn
2011_costas-array_CostasArray_14,2011/costas-array/CostasArray.mzn,2011/costas-array/14.dzn
2011_costas-array_CostasArray_15,2011/costas-array/CostasArray.mzn,2011/costas-array/15.dzn
2011_costas-array_CostasArray_16,2011/costas-array/CostasArray.mzn,2011/costas-array/16.dzn
2011_costas-array_CostasArray_17,2011/costas-array/CostasArray.mzn,2011/costas-array/17.dzn
2011_costas-array_CostasArray_18,2011/costas-array/CostasArray.mzn,2011/costas-array/18.dzn
2011_cyclic-rcpsp_rcmsp_easy_4,2011/cyclic-rcpsp/rcmsp.mzn,2011/cyclic-rcpsp/easy_4.dzn
2011_cyclic-rcpsp_rcmsp_easy_6,2011/cyclic-rcpsp/rcmsp.mzn,2011/cyclic-rcpsp/easy_6.dzn
2011_cyclic-rcpsp_rcmsp_hard_11,2011/cyclic-rcpsp/rcmsp.mzn,2011/cyclic-rcpsp/hard_11.dzn
2011_cyclic-rcpsp_rcmsp_medium_1,2011/cyclic-rcpsp/rcmsp.mzn,2011/cyclic-rcpsp/medium_1.dzn
2011_cyclic-rcpsp_rcmsp_medium_3,2011/cyclic-rcpsp/rcmsp.mzn,2011/cyclic-rcpsp/medium_3.dzn
2011_depot-placement_depot_placement_att48_5,2011/depot-placement/depot_placement.mzn,2011/depot-placement/att48_5.dzn
2011_depot-placement_depot_placement_rat99_5,2011/depot-placement/depot_placement.mzn,2011/depot-placement/rat99_5.dzn
2011_depot-placement_depot_placement_st70_6,2011/depot-placement/depot_placement.mzn,2011/depot-placement/st70_6.dzn
2011_depot-placement_depot_placement_ts225_6,2011/depot-placement/depot_placement.mzn,2011/depot-placement/ts225_6.dzn
2011_depot-placement_depot_placement_ulysses16_5,2011/depot-placement/depot_placement.mzn,2011/depot-placement/ulysses16_5.dzn
2011_fast-food_fastfood_ff10,2011/fast-food/fastfood.mzn,2011/fast-food/ff10.dzn
2011_fast-food_fastfood_ff2,2011/fast-food/fastfood.mzn,2011/fast-food/ff2.dzn
2011_fast-food_fastfood_ff21,2011/fast-food/fastfood.mzn,2011/fast-food/ff21.dzn
2011_fast-food_fastfood_ff53,2011/fast-food/fastfood.mzn,2011/fast-food/ff53.dzn
2011_fast-food_fastfood_ff71,2011/fast-food/fastfood.mzn,2011/fast-food/ff71.dzn
2011_fillomino_fillomino_08,2011/fillomino/fillomino.mzn,2011/fillomino/08.dzn
2011_fillomino_fillomino_13,2011/fillomino/fillomino.mzn,2011/fillomino/13.dzn
2011_fillomino_fillomino_15,2011/fillomino/fillomino.mzn,2011/fillomino/15.dzn
2011_fillomino_fillomino_17,2011/fillomino/fillomino.mzn,2011/fillomino/17.dzn
2011_fillomino_fillomino_19,2011/fillomino/fillomino.mzn,2011/fillomino/19.dzn
2011_grid-colouring_GridColoring_10_10,2011/grid-colouring/GridColoring.mzn,2011/grid-colouring/10_10.dzn
2011_grid-colouring_GridColoring_12_13,2011/grid-colouring/GridColoring.mzn,2011/grid-colouring/12_13.dzn
2011_grid-colouring_GridColoring_15_16,2011/grid-colouring/GridColoring.mzn,2011/grid-colouring/15_16.dzn
2011_grid-colouring_GridColoring_5_6,2011/grid-colouring/GridColoring.mzn,2011/grid-colouring/5_6.dzn
2011_grid-colouring_GridColoring_7_8,2011/grid-colouring/GridColoring.mzn,2011/grid-colouring/7_8.dzn
2011_nonogram_non_non_awful_1,2011/nonogram/non.mzn,2011/nonogram/non_awful_1.dzn
2011_nonogram_non_non_fast_3,2011/nonogram/non.mzn,2011/nonogram/non_fast_3.dzn
2011_nonogram_non_non_fast_6,2011/nonogram/non.mzn,2011/nonogram/non_fast_6.dzn
2011_nonogram_non_non_med_1,2011/nonogram/non.mzn,2011/nonogram/non_med_1.dzn
2011_nonogram_non_non_med_3,2011/nonogram/non.mzn,2011/nonogram/non_med_3.dzn
2011_open-stacks_open_stacks_01_problem_10_20_1,2011/open-stacks/open_stacks_01.mzn,2011/open-stacks/problem_10_20_1.dzn
2011_open-stacks_open_stacks_01_problem_15_15,2011/open-stacks/open_stacks_01.mzn,2011/open-stacks/problem_15_15.dzn
2011_open-stacks_open_stacks_01_problem_30_15_1,2011/open-stacks/open_stacks_01.mzn,2011/open-stacks/problem_30_15_1.dzn
2011_open-stacks_open_stacks_01_wbo_20_20_1,2011/open-stacks/open_stacks_01.mzn,2011/open-stacks/wbo_20_20_1.dzn
2011_open-stacks_open_stacks_01_wbp_15_30_1,2011/open-stacks/open_stacks_01.mzn,2011/open-stacks/wbp_15_30_1.dzn
2011_pattern-set-mining_pattern_set_mining_german-credit-k1,2011/pattern-set-mining/pattern_set_mining.mzn,2011/pattern-set-mining/german-credit-k1.dzn
2011_pattern-set-mining_pattern_set_mining_hepatitis-k2,2011/pattern-set-mining/pattern_set_mining.mzn,2011/pattern-set-mining/hepatitis-k2.dzn
2011_pattern-set-mining_pattern_set_mining_pendigits-k1,2011/pattern-set-mining/pattern_set_mining.mzn,2011/pattern-set-mining/pendigits-k1.dzn
2011_pattern-set-mining_pattern_set_mining_sonar-k2,2011/pattern-set-mining/pattern_set_mining.mzn,2011/pattern-set-mining/sonar-k2.dzn
2011_pattern-set-mining_pattern_set_mining_vehicle-k1,2011/pattern-set-mining/pattern_set_mining.mzn,2011/pattern-set-mining/vehicle-k1.dzn
2011_pentominoes_pentominoes-int_02,2011/pentominoes/pentominoes-int.mzn,2011/pentominoes/02.dzn
2011_pentominoes_pentominoes-int_04,2011/pentominoes/pentominoes-int.mzn,2011/pentominoes/04.dzn
2011_pentominoes_pentominoes-int_05,2011/pentominoes/pentominoes-int.mzn,2011/pentominoes/05.dzn
2011_pentominoes_pentominoes-int_06,2011/pentominoes/pentominoes-int.mzn,2011/pentominoes/06.dzn
2011_pentominoes_pentominoes-int_07,2011/pentominoes/pentominoes-int.mzn,2011/pentominoes/07.dzn
2011_prize-collecting_pc_25-5-5-9,2011/prize-collecting/pc.mzn,2011/prize-collecting/25-5-5-9.dzn
2011_prize-collecting_pc_28-4-7-4,2011/prize-collecting/pc.mzn,2011/prize-collecting/28-4-7-4.dzn
2011_prize-collecting_pc_30-5-6-7,2011/prize-collecting/pc.mzn,2011/prize-collecting/30-5-6-7.dzn
2011_prize-collecting_pc_32-4-8-0,2011/prize-collecting/pc.mzn,2011/prize-collecting/32-4-8-0.dzn
2011_prize-collecting_pc_32-4-8-2,2011/prize-collecting/pc.mzn,2011/prize-collecting/32-4-8-2.dzn
2011_roster_roster_model_chicroster_dataset_10,2011/roster/roster_model.mzn,2011/roster/chicroster_dataset_10.dzn
2011_roster_roster_model_chicroster_dataset_12,2011/roster/roster_model.mzn,2011/roster/chicroster_dataset_12.dzn
2011_roster_roster_model_chicroster_dataset_large_16,2011/roster/roster_model.mzn,2011/roster/chicroster_dataset_large_16.dzn
2011_roster_roster_model_chicroster_dataset_large_18,2011/roster/roster_model.mzn,2011/roster/chicroster_dataset_large_18.dzn
2011_roster_roster_model_chicroster_dataset_large_20,2011/roster/roster_model.mzn,2011/roster/chicroster_dataset_large_20.dzn
2011_ship-schedule_ship-schedule.cp_4Ships,2011/ship-schedule/ship-schedule.cp.mzn,2011/ship-schedule/4Ships.dzn
2011_ship-schedule_ship-schedule.cp_5ShipsMixed,2011/ship-schedule/ship-schedule.cp.mzn,2011/ship-schedule/5ShipsMixed.dzn
2011_ship-schedule_ship-schedule.cp_6ShipsMixedUnconst,2011/ship-schedule/ship-schedule.cp.mzn,2011/ship-schedule/6ShipsMixedUnconst.dzn
2011_ship-schedule_ship-schedule.cp_7ShipsUnconst,2011/ship-schedule/ship-schedule.cp.mzn,2011/ship-schedule/7ShipsUnconst.dzn
2011_ship-schedule_ship-schedule.cp_8Ships,2011/ship-schedule/ship-schedule.cp.mzn,2011/ship-schedule/8Ships.dzn
2011_solbat_sb_sb_12_12_5_3,2011/solbat/sb.mzn,2011/solbat/sb_12_12_5_3.dzn
2011_solbat_sb_sb_13_13_5_1,2011/solbat/sb.mzn,2011/solbat/sb_13_13_5_1.dzn
2011_solbat_sb_sb_13_13_5_3,2011/solbat/sb.mzn,2011/solbat/sb_13_13_5_3.dzn
2011_solbat_sb_sb_14_14_6_2,2011/solbat/sb.mzn,2011/solbat/sb_14_14_6_2.dzn
2011_solbat_sb_sb_15_15_7_3,2011/solbat/sb.mzn,2011/solbat/sb_15_15_7_3.dzn
2011_table-layout_TableLayout_en-1000-1274-line521,2011/table-layout/TableLayout.mzn,2011/table-layout/en-1000-1274-line521.dzn
2011_table-layout_TableLayout_en-1000-1439-line292,2011/table-layout/TableLayout.mzn,2011/table-layout/en-1000-1439-line292.dzn
2011_table-layout_TableLayout_en-1000-1615-line479,2011/table-layout/TableLayout.mzn,2011/table-layout/en-1000-1615-line479.dzn
2011_table-layout_TableLayout_en-1250-1074-line298,2011/table-layout/TableLayout.mzn,2011/table-layout/en-1250-1074-line298.dzn
2011_table-layout_TableLayout_en-760-310-line795,2011/table-layout/TableLayout.mzn,2011/table-layout/en-760-310-line795.dzn
2011_vrp_vrp_A-n32-k5.vrp,2011/vrp/vrp.mzn,2011/vrp/A-n32-k5.vrp.dzn
2011_vrp_vrp_A-n64-k9.vrp,2011/vrp/vrp.mzn,2011/vrp/A-n64-k9.vrp.dzn
2011_vrp_vrp_B-n43-k6.vrp,2011/vrp/vrp.mzn,2011/vrp/B-n43-k6.vrp.dzn
2011_vrp_vrp_B-n56-k7.vrp,2011/vrp/vrp.mzn,2011/vrp/B-n56-k7.vrp.dzn
2011_vrp_vrp_P-n50-k10.vrp,2011/vrp/vrp.mzn,2011/vrp/P-n50-k10.vrp.dzn
2011_wwtpp-real_wwtpp_ex02840_2400_100,2011/wwtpp-real/wwtpp.mzn,2011/wwtpp-real/ex02840_2400_100.dzn
2011_wwtpp-real_wwtpp_ex04020_2400_100,2011/wwtpp-real/wwtpp.mzn,2011/wwtpp-real/ex04020_2400_100.dzn
2011_wwtpp-real_wwtpp_ex04140_2400_100,2011/wwtpp-real/wwtpp.mzn,2011/wwtpp-real/ex04140_2400_100.dzn
2011_wwtpp-real_wwtpp_ex05080_2400_100,2011/wwtpp-real/wwtpp.mzn,2011/wwtpp-real/ex05080_2400_100.dzn
2011_wwtpp-real_wwtpp_ex05160_2400_100,2011/wwtpp-real/wwtpp.mzn,2011/wwtpp-real/ex05160_2400_100.dzn
2012_amaze_amaze_2012-03-08,2012/amaze/amaze.mzn,2012/amaze/2012-03-08.dzn
2012_amaze_amaze_2012-03-15,2012/amaze/amaze.mzn,2012/amaze/2012-03-15.dzn
2012_amaze_amaze_2012-03-19,2012/amaze/amaze.mzn,2012/amaze/2012-03-19.dzn
2012_amaze_amaze_2012-06-22,2012/amaze/amaze.mzn,2012/amaze/2012-06-22.dzn
2012_amaze_amaze_2012-06-29,2012/amaze/amaze.mzn,2012/amaze/2012-06-29.dzn
2012_amaze_amaze_2012-07-04,2012/amaze/amaze.mzn,2012/amaze/2012-07-04.dzn
2012_amaze2_amaze2_2012-03-08,2012/amaze2/amaze2.mzn,2012/amaze2/2012-03-08.dzn
2012_amaze2_amaze2_2012-03-15,2012/amaze2/amaze2.mzn,2012/amaze2/2012-03-15.dzn
2012_amaze2_amaze2_2012-06-22,2012/amaze2/amaze2.mzn,2012/amaze2/2012-06-22.dzn
2012_amaze2_amaze2_2012-06-28,2012/amaze2/amaze2.mzn,2012/amaze2/2012-06-28.dzn
2012_amaze2_amaze2_2012-06-29,2012/amaze2/amaze2.mzn,2012/amaze2/2012-06-29.dzn
2012_amaze2_amaze2_2012-07-04,2012/amaze2/amaze2.mzn,2012/amaze2/2012-07-04.dzn
2012_carpet-cutting_cc_base_mzn_rnd_test.05,2012/carpet-cutting/cc_base.mzn,2012/carpet-cutting/mzn_rnd_test.05.dzn
2012_carpet-cutting_cc_base_mzn_rnd_test.10,2012/carpet-cutting/cc_base.mzn,2012/carpet-cutting/mzn_rnd_test.10.dzn
2012_carpet-cutting_cc_base_mzn_rnd_test.14,2012/carpet-cutting/cc_base.mzn,2012/carpet-cutting/mzn_rnd_test.14.dzn
2012_carpet-cutting_cc_base_mzn_rnd_test.16,2012/carpet-cutting/cc_base.mzn,2012/carpet-cutting/mzn_rnd_test.16.dzn
2012_carpet-cutting_cc_base_mzn_rnd_test.17,2012/carpet-cutting/cc_base.mzn,2012/carpet-cutting/mzn_rnd_test.17.dzn
2012_fast-food_fastfood_ff3,2012/fast-food/fastfood.mzn,2012/fast-food/ff3.dzn
2012_fast-food_fastfood_ff58,2012/fast-food/fastfood.mzn,2012/fast-food/ff58.dzn
2012_fast-food_fastfood_ff59,2012/fast-food/fastfood.mzn,2012/fast-food/ff59.dzn
2012_fast-food_fastfood_ff61,2012/fast-food/fastfood.mzn,2012/fast-food/ff61.dzn
2012_fast-food_fastfood_ff63,2012/fast-food/fastfood.mzn,2012/fast-food/ff63.dzn
2012_filters_filter_ar_1_2,2012/filters/filter.mzn,2012/filters/ar_1_2.dzn
2012_filters_filter_dct_1_1,2012/filters/filter.mzn,2012/filters/dct_1_1.dzn
2012_filters_filter_ewf_1_1,2012/filters/filter.mzn,2012/filters/ewf_1_1.dzn
2012_filters_filter_fir16_1_1,2012/filters/filter.mzn,2012/filters/fir16_1_1.dzn
2012_filters_filter_fir_1_1,2012/filters/filter.mzn,2012/filters/fir_1_1.dzn
2012_league_league_model100-21-12,2012/league/league.mzn,2012/league/model100-21-12.dzn
2012_league_league_model20-3-5,2012/league/league.mzn,2012/league/model20-3-5.dzn
2012_league_league_model30-4-6,2012/league/league.mzn,2012/league/model30-4-6.dzn
2012_league_league_model50-4-4,2012/league/league.mzn,2012/league/model50-4-4.dzn
2012_league_league_model55-3-12,2012/league/league.mzn,2012/league/model55-3-12.dzn
2012_league_league_model90-18-20,2012/league/league.mzn,2012/league/model90-18-20.dzn
2012_mspsp_mspsp_easy_01,2012/mspsp/mspsp.mzn,2012/mspsp/easy_01.dzn
2012_mspsp_mspsp_hard_01,2012/mspsp/mspsp.mzn,2012/mspsp/hard_01.dzn
2012_mspsp_mspsp_hard_03,2012/mspsp/mspsp.mzn,2012/mspsp/hard_03.dzn
2012_mspsp_mspsp_medium_02,2012/mspsp/mspsp.mzn,2012/mspsp/medium_02.dzn
2012_mspsp_mspsp_medium_03,2012/mspsp/mspsp.mzn,2012/mspsp/medium_03.dzn
2012_mspsp_mspsp_medium_05,2012/mspsp/mspsp.mzn,2012/mspsp/medium_05.dzn
2012_nonogram_non_non_awful_3,2012/nonogram/non.mzn,2012/nonogram/non_awful_3.dzn
2012_nonogram_non_non_awful_5,2012/nonogram/non.mzn,2012/nonogram/non_awful_5.dzn
2012_nonogram_non_non_fast_11,2012/nonogram/non.mzn,2012/nonogram/non_fast_11.dzn
2012_nonogram_non_non_fast_4,2012/nonogram/non.mzn,2012/nonogram/non_fast_4.dzn
2012_nonogram_non_non_fast_8,2012/nonogram/non.mzn,2012/nonogram/non_fast_8.dzn
2012_parity-learning_parity-learning_44_22_5.2,2012/parity-learning/parity-learning.mzn,2012/parity-learning/44_22_5.2.dzn
2012_parity-learning_parity-learning_44_22_5.3,2012/parity-learning/parity-learning.mzn,2012/parity-learning/44_22_5.3.dzn
2012_parity-learning_parity-learning_48_24_6.1,2012/parity-learning/parity-learning.mzn,2012/parity-learning/48_24_6.1.dzn
2012_parity-learning_parity-learning_48_24_6.2,2012/parity-learning/parity-learning.mzn,2012/parity-learning/48_24_6.2.dzn
2012_parity-learning_parity-learning_52_26_6.1,2012/parity-learning/parity-learning.mzn,2012/parity-learning/52_26_6.1.dzn
2012_parity-learning_parity-learning_52_26_6.2,2012/parity-learning/parity-learning.mzn,2012/parity-learning/52_26_6.2.dzn
2012_parity-learning_parity-learning_52_26_6.3,2012/parity-learning/parity-learning.mzn,2012/parity-learning/52_26_6.3.dzn
2012_pattern-set-mining-k1_pattern_set_mining_k1_ionosphere,2012/pattern-set-mining-k1/pattern_set_mining_k1.mzn,2012/pattern-set-mining-k1/ionosphere.dzn
2012_pattern-set-mining-k1_pattern_set_mining_k1_mushroom,2012/pattern-set-mining-k1/pattern_set_mining_k1.mzn,2012/pattern-set-mining-k1/mushroom.dzn
2012_pattern-set-mining-k2_pattern_set_mining_k2_audiology,2012/pattern-set-mining-k2/pattern_set_mining_k2.mzn,2012/pattern-set-mining-k2/audiology.dzn
2012_pattern-set-mining-k2_pattern_set_mining_k2_german-credit,2012/pattern-set-mining-k2/pattern_set_mining_k2.mzn,2012/pattern-set-mining-k2/german-credit.dzn
2012_pattern-set-mining-k2_pattern_set_mining_k2_segment,2012/pattern-set-mining-k2/pattern_set_mining_k2.mzn,2012/pattern-set-mining-k2/segment.dzn
2012_project-planning_ProjectPlannertest_12_8,2012/project-planning/ProjectPlannertest_12_8.mzn,
2012_project-planning_ProjectPlannertest_13_6,2012/project-planning/ProjectPlannertest_13_6.mzn,
2012_project-planning_ProjectPlannertest_13_8,2012/project-planning/ProjectPlannertest_13_8.mzn,
2012_project-planning_ProjectPlannertest_14_8,2012/project-planning/ProjectPlannertest_14_8.mzn,
2012_project-planning_ProjectPlannertest_16_7,2012/project-planning/ProjectPlannertest_16_7.mzn,
2012_project-planning_ProjectPlannertest_17_9,2012/project-planning/ProjectPlannertest_17_9.mzn,
2012_radiation_radiation_m06_15_15,2012/radiation/radiation.mzn,2012/radiation/m06_15_15.dzn
2012_radiation_radiation_m07_07_20,2012/radiation/radiation.mzn,2012/radiation/m07_07_20.dzn
2012_radiation_radiation_m12_10_20,2012/radiation/radiation.mzn,2012/radiation/m12_10_20.dzn
2012_radiation_radiation_m18_12_05,2012/radiation/radiation.mzn,2012/radiation/m18_12_05.dzn
2012_radiation_radiation_m40_10_02,2012/radiation/radiation.mzn,2012/radiation/m40_10_02.dzn
2012_ship-schedule_ship-schedule.cp_5Ships,2012/ship-schedule/ship-schedule.cp.mzn,2012/ship-schedule/5Ships.dzn
2012_ship-schedule_ship-schedule.cp_6ShipsMixed,2012/ship-schedule/ship-schedule.cp.mzn,2012/ship-schedule/6ShipsMixed.dzn
2012_ship-schedule_ship-schedule.cp_7ShipsMixed,2012/ship-schedule/ship-schedule.cp.mzn,2012/ship-schedule/7ShipsMixed.dzn
2012_ship-schedule_ship-schedule.cp_7ShipsMixedUnconst,2012/ship-schedule/ship-schedule.cp.mzn,2012/ship-schedule/7ShipsMixedUnconst.dzn
2012_ship-schedule_ship-schedule.cp_8ShipsUnconst,2012/ship-schedule/ship-schedule.cp.mzn,2012/ship-schedule/8ShipsUnconst.dzn
2012_solbat_sb_sb_12_12_5_1,2012/solbat/sb.mzn,2012/solbat/sb_12_12_5_1.dzn
2012_solbat_sb_sb_13_13_5_4,2012/solbat/sb.mzn,2012/solbat/sb_13_13_5_4.dzn
2012_solbat_sb_sb_14_14_6_0,2012/solbat/sb.mzn,2012/solbat/sb_14_14_6_0.dzn
2012_solbat_sb_sb_14_14_6_4,2012/solbat/sb.mzn,2012/solbat/sb_14_14_6_4.dzn
2012_solbat_sb_sb_15_15_6_3,2012/solbat/sb.mzn,2012/solbat/sb_15_15_6_3.dzn
2012_still-life-wastage_still-life_09,2012/still-life-wastage/still-life.mzn,2012/still-life-wastage/09.dzn
2012_still-life-wastage_still-life_10,2012/still-life-wastage/still-life.mzn,2012/still-life-wastage/10.dzn
2012_still-life-wastage_still-life_11,2012/still-life-wastage/still-life.mzn,2012/still-life-wastage/11.dzn
2012_still-life-wastage_still-life_12,2012/still-life-wastage/still-life.mzn,2012/still-life-wastage/12.dzn
2012_still-life-wastage_still-life_13,2012/still-life-wastage/still-life.mzn,2012/still-life-wastage/13.dzn
2012_tpp_tpp_tpp_3_3_30_1,2012/tpp/tpp.mzn,2012/tpp/tpp_3_3_30_1.dzn
2012_tpp_tpp_tpp_3_5_20_1,2012/tpp/tpp.mzn,2012/tpp/tpp_3_5_20_1.dzn
2012_tpp_tpp_tpp_5_3_20_1,2012/tpp/tpp.mzn,2012/tpp/tpp_5_3_20_1.dzn
2012_tpp_tpp_tpp_5_5_20_1,2012/tpp/tpp.mzn,2012/tpp/tpp_5_5_20_1.dzn
