instance_id,instance,family,row_present,row_nonempty,log_present,values_present,status,reason,detail,incumbent,validation,sat_started,failure_class,current_stage,last_completed_stage,log_outcome,wctime,cputime,maxrss_kib,maxmm_kib,maxvm_kib,timeout_flag,memout_flag,exitstatus,slurm_task_id,slurm_state,slurm_exit_code,slurm_elapsed,slurm_maxrss,first_sat_start_ms,last_sat_start_ms,sat_rounds,sat_solve_done_rounds,sat_solve_ms_total,source_constraints,normalized_constraints,propagate_ms,normalize_ms,lower_ms,post_lower_ms,root_lp_ms,preencode_ms,encode_ms,sat_vars,sat_clauses,sat_init_vars,sat_init_clauses,ext_ge_specs,relaxed_circuits,lowered_int_vars,lowered_bool_vars,lowered_linear_atoms,lowered_table_atoms,lowered_table_tuples,lowered_alldiff_atoms,lowered_circuit_atoms,lowered_logical_clauses,circuit_cegar_failures,circuit_cegar_rounds,circuit_cegar_added_clauses,cumulative_cegar_failures,cumulative_cegar_rounds,cumulative_cegar_added_clauses,cop_cegar_failures,cop_cegar_rounds,cop_cegar_added_clauses,baseline_status,baseline_sat_started,baseline_stage,baseline_outcome,log_path,values_path
475,competition/2022-2025/COP22to25/IHTC-i08_c25.xml.lzma,IHTC,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,414.23,407.361,123649252,124597944,140797684,false,false,35072,109,OUT_OF_MEMORY,0:125,00:06:59,,,,0,0,0,,,86,0,7216,625,0,1266,,,,,,,,34307,199164,735499,170,31182,0,0,547258,,,,,,,,,,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443383-109-475/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443383-109-475/values.log
481,competition/2022-2025/COP22to25/IHTC-i18_c25.xml.lzma,IHTC,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,433.104,420.835,119008872,124593604,141661952,false,false,35072,110,OUT_OF_MEMORY,0:125,00:07:18,,,,0,0,0,,,169,0,13229,936,0,2191,,,,,,,,48641,330403,1093251,415,209870,0,0,895602,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443384-110-481/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443384-110-481/values.log
482,competition/2022-2025/COP22to25/IHTC-i29_c25.xml.lzma,IHTC,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,432.188,413.162,119479804,124590452,140726948,false,false,35072,111,OUT_OF_MEMORY,0:125,00:07:17,,,,0,0,0,,,440,0,17557,1400,0,2784,,,,,,,,68094,413104,1481730,458,614829,0,0,1192028,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443386-111-482/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443386-111-482/values.log
483,competition/2022-2025/COP22to25/IHTC-i30_c25.xml.lzma,IHTC,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,447.402,445.334,124608868,124597520,139896744,false,false,35072,112,OUT_OF_MEMORY,0:125,00:07:34,,,,0,0,0,,,522,0,37651,2838,0,4737,,,,,,,,109222,695146,2428678,570,466235,0,0,1802779,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443389-112-483/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443389-112-483/values.log
488,competition/2022-2025/COP22to25/ItemsetMining-k1-mushroom_c22.xml.lzma,ItemsetMining,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,1005.94,998.786,124621224,124609380,133124036,false,false,35072,113,OUT_OF_MEMORY,0:125,00:16:50,,,,0,0,0,,,126,0,150885,27919,0,6987,,,,,,,,1094697,8241,2185477,0,0,0,0,2189424,,,,,,,,,,unknown,0,preencode(order-ge),MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443392-113-488/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443392-113-488/values.log
489,competition/2022-2025/COP22to25/ItemsetMining-k1-pendigits_c22.xml.lzma,ItemsetMining,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,695.648,688.917,121033312,124612696,141112788,false,false,35072,114,OUT_OF_MEMORY,0:125,00:11:40,,,,0,0,0,,,108,0,22711,5653,0,6085,,,,,,,,892467,7699,1778214,0,0,0,0,1785007,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443394-114-489/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443394-114-489/values.log
490,competition/2022-2025/COP22to25/ItemsetMining-k1-splice-1_c22.xml.lzma,ItemsetMining,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,934.832,928.248,124619928,124605632,132748980,false,false,35072,115,OUT_OF_MEMORY,0:125,00:15:38,,,,0,0,0,,,103,0,75998,16235,0,6211,,,,,,,,999779,3476,1998024,0,0,0,0,1999782,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443395-115-490/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443395-115-490/values.log
493,competition/2022-2025/COP22to25/ItemsetMining-k2-german-credit_c22.xml.lzma,ItemsetMining,1,1,1,1,unknown,lower_unsupported_constraints,lower has unsupported constraints: 2,,skipped_no_incumbent,0,unsupported_before_sat,post_lower,post_lower,,13.1501,13.0701,1920240,1923132,2135076,false,false,0,116,COMPLETED,0:0,00:00:16,,,,0,0,0,5439,5439,36,0,10100,2337,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,unknown,0,post_lower,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443396-116-493/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443396-116-493/values.log
495,competition/2022-2025/COP22to25/ItemsetMining-k2-kr-vs-kp_c22.xml.lzma,ItemsetMining,1,1,1,1,unknown,lower_unsupported_constraints,lower has unsupported constraints: 2,,skipped_no_incumbent,0,unsupported_before_sat,post_lower,post_lower,,27.0926,26.9672,3682552,3685648,4040484,false,false,0,117,COMPLETED,0:0,00:00:31,,,,0,0,0,16253,16253,72,0,21412,4511,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,unknown,0,post_lower,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443398-117-495/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443398-117-495/values.log
496,competition/2022-2025/COP22to25/ItemsetMining-k2-segment_c22.xml.lzma,ItemsetMining,1,1,1,1,unknown,lower_unsupported_constraints,lower has unsupported constraints: 2,,skipped_no_incumbent,0,unsupported_before_sat,post_lower,post_lower,,16.557,16.4607,1788780,1791884,2131388,false,false,0,118,COMPLETED,0:0,00:00:23,,,,0,0,0,11591,11591,71,0,12535,2550,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,unknown,0,post_lower,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443399-118-496/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443399-118-496/values.log
498,competition/2022-2025/COP22to25/ItemsetMining-k2-yeast_c22.xml.lzma,ItemsetMining,1,1,1,1,unknown,lower_unsupported_constraints,lower has unsupported constraints: 2,,skipped_no_incumbent,0,unsupported_before_sat,post_lower,post_lower,,5.0421,5.0046,607788,610868,824356,false,false,0,119,COMPLETED,0:0,00:00:12,,,,0,0,0,7635,7635,32,0,3737,771,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,unknown,0,post_lower,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443400-119-498/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443400-119-498/values.log
513,competition/2022-2025/COP22to25/KMedian-aux-pmed15_c23.xml.lzma,KMedian,1,0,1,1,,,,2996,no_solution,1,incumbent,decode,encode,MO,416.362,411.826,108845480,124592808,135035124,false,false,35072,120,OUT_OF_MEMORY,0:125,00:07:00,,67000,69000,2,2,3961,,,14711,0,32942,2308,0,5556,10093,5523205,21708960,5523205,21708960,0,0,30400,30000,2108299,0,0,1,0,6090400,0,0,0,0,0,0,0,1,0,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443401-120-513/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443401-120-513/values.log
528,competition/2022-2025/COP22to25/LargeScaleScheduling-00100-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,relaxation,TO,1800.47,1793.83,36284948,36062712,43665032,true,false,36608,121,COMPLETED,0:0,00:30:03,,45000,1794000,226,225,1544364,1,1,0,0,0,0,0,0,45556,93265900,93265800,93265900,93265800,0,0,100,0,0,0,0,0,0,0,0,0,0,225,226,225,0,226,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443417-121-528/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443417-121-528/values.log
529,competition/2022-2025/COP22to25/LargeScaleScheduling-00200-0_c23.xml.lzma,LargeScaleScheduling,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,184.723,183.984,124624088,124618636,143088992,false,false,35072,122,OUT_OF_MEMORY,0:125,00:03:08,,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,200,0,0,0,0,0,0,0,,,,,,,,,,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443418-122-529/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443418-122-529/values.log
530,competition/2022-2025/COP22to25/LargeScaleScheduling-00400-0_c23.xml.lzma,LargeScaleScheduling,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,189.273,185.123,108423816,124599172,143088992,false,false,35072,123,OUT_OF_MEMORY,0:125,00:03:12,,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,400,0,0,0,0,0,0,0,,,,,,,,,,,0,encode,MO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443426-123-530/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443426-123-530/values.log
531,competition/2022-2025/COP22to25/LargeScaleScheduling-00800-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.041274,0.018744,6412,0,0,false,false,0,124,COMPLETED,0:0,00:00:05,,,,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443444-124-531/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443444-124-531/values.log
532,competition/2022-2025/COP22to25/LargeScaleScheduling-01600-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.056473,0.023737,7232,0,0,false,false,0,125,COMPLETED,0:0,00:00:05,,,,0,0,0,1,1,1,0,1,0,0,0,,,,,,,,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443445-125-532/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443445-125-532/values.log
533,competition/2022-2025/COP22to25/LargeScaleScheduling-03200-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.049683,0.033815,8864,0,0,false,false,0,126,COMPLETED,0:0,00:00:05,,,,0,0,0,1,1,2,0,3,0,0,0,,,,,,,,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443446-126-533/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443446-126-533/values.log
534,competition/2022-2025/COP22to25/LargeScaleScheduling-06400-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.073193,0.056404,12556,0,0,false,false,0,127,COMPLETED,0:0,00:00:03,,,,0,0,0,1,1,5,0,6,0,0,1,,,,,,,,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443447-127-534/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443447-127-534/values.log
535,competition/2022-2025/COP22to25/LargeScaleScheduling-12800-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.142905,0.104053,20664,0,0,false,false,0,128,COMPLETED,0:0,00:00:05,,,,0,0,0,1,1,10,0,13,0,0,2,,,,,,,,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443448-128-535/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443448-128-535/values.log
536,competition/2022-2025/COP22to25/LargeScaleScheduling-25600-0_c23.xml.lzma,LargeScaleScheduling,1,1,1,1,unknown,encode_failed,sat variable count overflow,,skipped_no_incumbent,0,encode_failed_before_sat,encode,preencode,,0.249089,0.195232,38092,40892,214048,false,false,0,129,COMPLETED,0:0,00:00:05,,,,0,0,0,1,1,20,0,28,0,0,4,,,,,,,,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,encode,,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443449-129-536/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443449-129-536/values.log
543,competition/2022-2025/COP22to25/LitPuzzle-25_c24.xml.lzma,LitPuzzle,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.01,1792,240012,205372,349120,true,false,36608,130,COMPLETED,0:0,00:30:04,,0,0,1,0,0,1250,1250,3,0,7,3,0,1,19,1779,24204,1779,24204,0,0,1250,0,625,0,0,0,0,625,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443450-130-543/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443450-130-543/values.log
545,competition/2022-2025/COP22to25/LitPuzzle-40_c24.xml.lzma,LitPuzzle,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.03,1790.89,183808,173552,329396,true,false,36608,131,COMPLETED,0:0,00:30:05,,0,0,1,0,0,3200,3200,7,0,19,8,0,4,50,4644,64479,4644,64479,0,0,3200,0,1600,0,0,0,0,1600,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443451-131-545/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443451-131-545/values.log
546,competition/2022-2025/COP22to25/LitPuzzle-50_c24.xml.lzma,LitPuzzle,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.12,1791.94,184620,187580,375384,true,false,36608,132,COMPLETED,0:0,00:30:04,,0,0,1,0,0,5000,5000,12,0,30,13,0,7,79,7304,102079,7304,102079,0,0,5000,0,2500,0,0,0,0,2500,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443452-132-546/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443452-132-546/values.log
558,competition/2022-2025/COP22to25/LowAutocorrelation-800_c25.xml.lzma,LowAutocorrelation,1,0,1,1,,,,,skipped_no_incumbent,0,oom_before_sat,encode,preencode,MO,926.65,922.673,117943956,124566104,139275032,false,false,35072,133,OUT_OF_MEMORY,0:125,00:15:33,,,,0,0,0,,,1102,0,21892,6622,0,3137,,,,,,,,959600,0,961197,0,0,0,0,959599,,,,,,,,,,unknown,0,preencode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443456-133-558/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443456-133-558/values.log
572,competition/2022-2025/COP22to25/MaximumDensityOscillatingLife-7-5_c24.xml.lzma,MaximumDensityOscillatingLife,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.01,1791.73,184168,185096,369268,true,false,36608,134,COMPLETED,0:0,00:30:04,,0,0,1,0,0,257,257,52,0,16,0,0,3,24,9783,32141,9783,32141,0,0,405,2492,1782,245,39920,0,0,3255,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443457-134-572/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443457-134-572/values.log
573,competition/2022-2025/COP22to25/MaximumDensityOscillatingLife-7-6_c24.xml.lzma,MaximumDensityOscillatingLife,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,1,timeout_after_sat,sat,encode(order-ge),TO,1800.01,1792.18,193276,194204,367836,true,false,36608,135,COMPLETED,0:0,00:30:04,,0,0,1,0,0,307,307,78,0,32,1,0,4,29,11891,38794,11891,38794,0,0,486,3057,2268,294,47904,0,0,3923,0,0,0,0,0,0,0,1,0,unknown,1,sat,TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443458-135-573/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443458-135-573/values.log
579,competition/2022-2025/COP22to25/MetabolicNetwork-36_c25.xml.lzma,MetabolicNetwork,1,1,1,1,unknown,timeout_signal,terminated_by_signal,,skipped_no_incumbent,0,timeout_before_sat,encode(order-ge),preencode(order-ge),TO,1800.09,1793.77,219312,222336,412708,true,false,36608,136,COMPLETED,0:0,00:30:04,,,,0,0,0,5244,5244,9,0,1150,402,0,24,,,,,,,,5548,2774,7964,0,0,0,0,10574,0,0,0,0,0,0,0,0,0,unknown,0,encode(order-ge),TO,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443459-136-579/output.log,docs/logs/10c9c43b-dirty-noinc203-cegar-norootlp/runsolver/runsolver-kat-cop1000-noinc203-order-direct-mdd-tl-extprop8196-s40-cegar-norootlp-20260513-10c9c43b-dirty-q10609-19443459-136-579/values.log
